Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 240,000","Evo SOHO Suites @ Bandar Baru Bangi, Bangi","Service Residence For Sale, listed 5 hours ago",454,1,1,Leasehold,https://www.mudah.my/best-price-evo-soho-service-residence-bangi-110960608.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 330,000","Residensi Adelia, Kajang","Apartment For Auction, listed 5 hours ago","1,045",3,3,Freehold,https://www.mudah.my/freehold-residensi-adelia-3-111029052.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Squash Court"
"RM 220,000","Karisma @ Eco Majestic, Semenyih","Apartment For Sale, listed 5 hours ago",800,3,2,Freehold,https://www.mudah.my/brand-new-karisma-apartment-eco-majestic-semenyihfull-100-loan-108020189.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart"
"RM 250,000","De Cendana, Setia Alam","Apartment For Sale, listed 5 hours ago",750,3,2,Freehold,https://www.mudah.my/100-loan-de-cendana-setia-alam-below-market-price-selangorku-106359077.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 275,000","Pangsapuri Cheras Utama, Cheras","Apartment For Sale, listed 5 hours ago",866,3,2,Leasehold,https://www.mudah.my/murah-below-market-apartment-cheras-utama-taman-cheras-utama-kl-111275024.htm,"Parking, Security, Lift"
"RM 350,000","Aim Point Condominium (Aim Point Court), Banting","Condominium For Sale, listed 5 days ago","1,150",3,2,Freehold,https://www.mudah.my/condominium-aim-point-plaza-111214978.htm,"Parking, Security, Swimming Pool, Playground"
"RM 270,000","Bangi, Selangor","Condominium For Sale, listed 8 hours ago","1,011",4,3,Freehold,https://www.mudah.my/termurah-freehold-3min-ke-ukm-bangi-ukm-kondo-next-to-ktm-golf-109532969.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 300,000","Prima U1, Shah Alam","Condominium For Sale, listed 1 day ago",980,3,2,Leasehold,https://www.mudah.my/paling-murah-prima-u1-condominium-shah-alam-110040009.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 140,000","Taman Sri Murni Fasa 3, Batu Caves","Apartment For Sale, listed 5 hours ago",520,2,1,Leasehold,https://www.mudah.my/murah-apartment-taman-sri-murni-selayang-111275055.htm,"Parking, Playground"
"RM 229,000","Sri Ria Apartments, Kajang","Apartment For Sale, listed 5 hours ago",821,3,2,Freehold,https://www.mudah.my/for-sale-sri-ria-apartment-sepakat-indah-kajang-111275043.htm,"Parking, Security, Lift, Playground, Minimart"
"RM 379,999","Aman 1 Tropicana Urban Homes, Kuala Langat","Condominium For Sale, listed 5 hours ago",870,3,2,Leasehold,https://www.mudah.my/tropicana-urban-home-aman-1-kota-kemuning-rimbayu-shah-alam-111275077.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 200,000","Sri Sentosa Condominium, Kajang","Condominium For Sale, listed 5 hours ago",775,3,2,Freehold,https://www.mudah.my/murah-condominium-sri-sentosa-sg-elok-kajang-111275070.htm,"Parking, Security, Playground, Minimart"
"RM 230,000","Pangsapuri Perdana (Seksyen 13), Shah Alam","Apartment For Sale, listed 5 hours ago",850,3,2,Leasehold,https://www.mudah.my/perdana-apartment-seksyen-13-shah-alam-near-giant-stadium-107636840.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 245,000","Mentari Court, Petaling Jaya","Apartment For Sale, listed 5 hours ago",771,3,2,Leasehold,https://www.mudah.my/murah-mentari-court-apartment-bandar-sunway-petaling-jaya-111275245.htm,Timeout
"RM 205,000","Pangsapuri Seri Bintang, Shah Alam","Apartment For Sale, listed 5 hours ago",743,3,2,Leasehold,https://www.mudah.my/murah-pangsapuri-seri-bintang-subang-bestari-shah-alam-sg-buloh-111262069.htm,"Parking, Security, Swimming Pool, Jogging Track"
"RM 178,000","Apartment Permai (Damansara Damai), Damansara Damai","Apartment For Sale, listed 5 hours ago",675,3,2,Leasehold,https://www.mudah.my/1k-booking-jadi-beli-permai-apartment-ansuran-rm800-umah-pertama-111275232.htm,"Parking, Security, Playground, Gymnasium, Minimart"
"RM 250,000","Pangsapuri Cheras Utama, Cheras","Apartment For Sale, listed 5 hours ago",883,3,2,Leasehold,https://www.mudah.my/apartment-cheras-utama-taman-cheras-utama-cheras-111275227.htm,"Parking, Security, Swimming Pool, Jogging Track"
"RM 129,000","Pangsapuri Sri Meranti, Bandar Sri Damansara","Apartment For Sale, listed 5 hours ago",650,3,2,Freehold,https://www.mudah.my/freehold-pangsapuri-sri-meranti-bandar-sri-damansara-petaling-jaya-103734886.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 260,000","Pangsapuri Beringin (Gombak Permai), Batu Caves","Condominium For Sale, listed 5 hours ago",818,3,2,Leasehold,https://www.mudah.my/renovated-unit-818sf-pangsapuri-beringin-taman-gombak-permai-111275213.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 477,200","Astrum Residence @ Shah Alam, Shah Alam","Service Residence For Sale, listed 5 hours ago","1,054",4,3,Leasehold,https://www.mudah.my/new-house-for-sale-at-shah-alam-lrt-at-the-door-step-111275210.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 220,000","Pangsapuri Subang Suria, Shah Alam","Apartment For Sale, listed 5 hours ago",870,3,2,Leasehold,https://www.mudah.my/pangsapuri-suria-subang-870sqf-u5-shah-alam-low-booking-reno-f-loa-111275206.htm,Timeout
"RM 300,000","Villa Pavilion, Seri Kembangan","Condominium For Sale, listed 5 hours ago","1,043",3,2,Freehold,https://www.mudah.my/villa-pavilion-1043sqf-seri-kembangan-low-booking-reno-f-loan-kl-111275205.htm,"Parking, Security, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 280,000","Pangsapuri Permai Puteri, Ampang","Apartment For Sale, listed 5 hours ago",833,3,2,Leasehold,https://www.mudah.my/pangsapuri-permai-puteri-833sqf-ampang-1k-booking-full-loan-reno-kl-111275197.htm,"Parking, Security, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 330,000","Koi Suites Condominium, Puchong","Condominium For Sale, listed 5 hours ago",742,3,2,Leasehold,https://www.mudah.my/good-for-invesment-koi-suites-taman-mas-puchong-111275173.htm,Timeout
"RM 280,000","Pusat Komersial Seksyen 7 Shop Apartment, Shah Alam","Apartment For Sale, listed 5 hours ago",800,3,2,Leasehold,https://www.mudah.my/level-1-apartment-pusat-komersil-seksyen-7-shah-alam-111259922.htm,Timeout
"RM 340,000","Residensi Adelia, Kajang","Condominium For Sale, listed 5 hours ago","1,045",3,2,Freehold,https://www.mudah.my/facing-open-blok-a-residensi-adelia-bangi-avenue-partially-furnished-111078707.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Squash Court"
"RM 210,000","Seroja Apartment, Setia Alam","Apartment For Sale, listed 5 hours ago",650,3,2,Freehold,https://www.mudah.my/pangsapuri-seroja-setia-alam-tingkat-1-freehold-area-110930032.htm,"Parking, Playground"
"RM 270,000","Sri Subang Apartment, Petaling Jaya","Apartment For Sale, listed 5 hours ago",780,3,2,Leasehold,https://www.mudah.my/sri-subang-apartment-bandar-sunway-tingkat-1-harga-boleh-nego-lagi-111138081.htm,"Parking, Playground"
"RM 480,000","Bayu Villa, Klang","Apartment For Sale, listed 5 hours ago","1,850",4,4,Freehold,https://www.mudah.my/penthouse-bayu-villa-klang-110175014.htm,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track"
"RM 325,000","Apartment Alunan Bayu, Shah Alam","Apartment For Sale, listed 5 hours ago",800,3,2,Leasehold,https://www.mudah.my/pangsapuri-alunan-bayu-seksyen-24-renovated-unit-tingkat-2-111022581.htm,"Parking, Security, Lift, Playground"
"RM 385,000","Renjana Ampang, Ampang","Condominium For Sale, listed 5 hours ago","1,023",3,2,Freehold,https://www.mudah.my/booking-rm1k-hot-area-renjana-ampang-condo-110767487.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall"
"RM 250,000","Alam Budiman (Sri Budiman), Setia Alam","Apartment For Sale, listed 5 hours ago",850,3,2,Freehold,https://www.mudah.my/alam-budiman-apartment-shah-alam-non-bumi-fully-furnished-for-sale-110632921.htm,"Parking, Security, Playground, Multipurpose hall, Jogging Track"
"RM 280,000","Pangsapuri Permai Puteri, Ampang","Apartment For Sale, listed 5 hours ago",820,3,2,Leasehold,https://www.mudah.my/murah-murah-permai-puteri-3-bilik-2-toilet-for-sale-free-led-tv-111059047.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 95,000","Seri Kembangan Apartment (Bkt Beruntung), Rawang","Flat For Sale, listed 5 hours ago",650,3,1,Leasehold,https://www.mudah.my/apartment-seri-kembangan-bukit-beruntung-untuk-dijual-111275004.htm,Parking
"RM 200,000","Pangsapuri Ceria , Kapar","Apartment For Sale, listed 6 hours ago",721,3,2,Freehold,https://www.mudah.my/pangsapuri-ceria-taman-sungai-indah-kapar-klang-for-sale-109161736.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 450,000","Pelangi Apartment ( Pelangi Damansara ), Bandar Utama","Apartment For Sale, listed 6 hours ago","1,044",3,2,Leasehold,https://www.mudah.my/renovated-corner-unit-pelangi-damansara-condominium-mutiara-damansara-111274757.htm,"Parking, Lift, Playground, Barbeque area, Minimart"
"RM 305,000","Cahaya Permai, Seri Kembangan","Apartment For Sale, listed 6 hours ago",868,3,2,Leasehold,https://www.mudah.my/apartment-cahaya-permai-nearby-pasar-borong-selangor-for-sale-111274929.htm,"Parking, Swimming Pool, Playground, Minimart, Jogging Track, Tennis Court"
"RM 280,000","Kajang, Selangor","Apartment For Sale, listed 6 hours ago",990,3,2,Freehold,https://www.mudah.my/ground-floor-apartment-sri-dahlia-sepakat-indah-sg-chua-kajang-facing-111124212.htm,"Parking, Security, Lift, Playground"
"RM 350,000","Suri Puteri Serviced Apartment, Shah Alam","Service Residence For Sale, listed 6 hours ago","1,030",3,2,Leasehold,https://www.mudah.my/termurah-suri-puteri-service-apartment-sek-20-shah-alam-110265907.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 430,000","Silk Sky, Balakong","Service Residence For Sale, listed 6 hours ago","1,044",3,2,Freehold,https://www.mudah.my/silk-sky-condominium-freehold-balakong-nearby-aeon-the-mines-111274912.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Club house, Jogging Track"
"RM 250,000","Rose Apartment ( Saujana Utama ), Sungai Buloh","Apartment For Sale, listed 6 hours ago",753,3,2,Leasehold,https://www.mudah.my/corner-unit-1st-floor-rose-apartment-saujana-utama-sungai-buloh-110855917.htm,"Parking, Security, Lift"
"RM 355,000","Alam Idaman, Shah Alam","Service Residence For Sale, listed 6 hours ago",926,3,2,Freehold,https://www.mudah.my/apartment-untuk-dijual-alam-idaman-service-apartment-shah-alam-110170427.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 565,000","Radia Bukit Jelutong, Bukit Jelutong","Service Residence For Sale, listed 6 hours ago",879,2,2,Freehold,https://www.mudah.my/level-6-radia-residences-bukit-jelutong-shah-alam-selangor-109740207.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court"
"RM 340,000","Puteri Bayu Apartments (Bayu Puteri), Puchong","Apartment For Sale, listed 6 hours ago",900,3,2,Freehold,https://www.mudah.my/for-sale-puteri-bayu-bandar-puteri-puchong-110434086.htm,"Lift, Playground, Jogging Track"
"RM 175,000","Pangsapuri Elina, Puchong","Apartment For Sale, listed 6 hours ago",650,3,2,Freehold,https://www.mudah.my/renovated-unit-of-pangsapuri-elina-near-to-lrt-puchong-prima-110868361.htm,"Parking, Security, Playground, Barbeque area"
"RM 155,000","Pangsapuri Putra, Puchong","Apartment For Sale, listed 6 hours ago",700,3,2,Freehold,https://www.mudah.my/harga-turun-lagi-booking-1k-boleh-full-loan-pangsapuri-putra-prima-107443999.htm,"Parking, Security"
"RM 350,000","The Zizz, Damansara Damai","Service Residence For Sale, listed 6 hours ago",811,3,2,Leasehold,https://www.mudah.my/the-zizz-811sqft-bare-unit-for-sell-103934405.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall"
"RM 240,000","Intana Ria, Bangi","Apartment For Sale, listed 6 hours ago",875,3,2,Leasehold,https://www.mudah.my/renovated-intana-ria-apartment-seksyen-7-bandar-baru-bangi-111274692.htm,"Parking, Security, Swimming Pool, Playground, Multipurpose hall"
"RM 270,000","Kota Damansara, Selangor","Service Residence For Sale, listed 1 day ago",550,2,1,Leasehold,https://www.mudah.my/projek-baru-rumah-mampu-milik-kwasa-damansara-mrt-kwasa-111263969.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 400,000","Permata Residence @ Cheras, Kajang","Condominium For Sale, listed 1 week ago","1,110",3,2,Freehold,https://www.mudah.my/cornet-lot-quiet-unit-balcony-facing-south-111023869.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 528,096","Quaver Residence, Seri Kembangan","New Service Residence For Sale, listed 2 weeks ago","1,110",3,2,Leasehold,https://www.mudah.my/quaver-residence-1110sf-1850sf-sungai-besi-sri-kembangan-chin-hin-109867543.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track"
"RM 230,000","Teratai Apartment @ Taman Sutera, Kajang","Apartment For Sale, listed 6 hours ago",850,3,2,Freehold,https://www.mudah.my/renovated-apartment-teratai-taman-sutera-kajang-111177669.htm,"Parking, Security, Playground"
"RM 295,000","Apartment Komuter Raya, Shah Alam","Apartment For Sale, listed 6 hours ago",817,3,2,Leasehold,https://www.mudah.my/termurah-pangsapuri-komuter-raya-seksyen-19-shah-alam-boleh-nego-109020111.htm,Timeout
"RM 345,000","Residensi Adelia 2, Kajang","Apartment For Sale, listed 6 hours ago","1,045",3,3,Freehold,https://www.mudah.my/fully-furnish-rumah-cantik-low-level-adelia-2-bangi-avenue-111089464.htm,"Parking, Security, Lift, Swimming Pool, Playground, Club house"
"RM 319,889","Cyberia Crescent 2, Cyberjaya","Condominium For Sale, listed 6 hours ago","1,050",3,2,Freehold,https://www.mudah.my/low-level-cyberia-crescent-2-condominium-cyberjaya-111274654.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 430,000","LBS Skylake Residence, Puchong","Service Residence For Sale, listed 6 hours ago",883,3,2,Leasehold,https://www.mudah.my/new-fully-furnished-lbs-skylake-residence-puchong-106911066.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 220,000","Alora Mediterranean, Shah Alam","Apartment For Sale, listed 6 hours ago",860,5,2,Freehold,https://www.mudah.my/termurah-mediterranean-alora-2-apartment-lift-seksyen-25-shah-alam-110278238.htm,"Parking, Security, Lift, Playground, Minimart, Club house"
"RM 480,000","Akoya Residence, Kajang","Condominium For Sale, listed 6 hours ago","1,400",3,2,Freehold,https://www.mudah.my/partially-furnished-freehold-1400sqft-unit-akoya-residence-kajang-111274610.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Multipurpose hall"
"RM 285,000","Mentari Court, Petaling Jaya","Apartment For Sale, listed 6 hours ago",775,3,2,Leasehold,https://www.mudah.my/below-market-end-unit-2nd-flr-block-e-mentari-court-bandar-sunway-pj-109938113.htm,Timeout
"RM 170,000","Kekwa Apartment, Puchong","Apartment For Sale, listed 6 hours ago",799,3,2,Leasehold,https://www.mudah.my/utk-dijual-tingkat-2-walk-up-kekwa-apartment-at-taman-putra-perdana-110265068.htm,"Parking, Security, Playground, Barbeque area"
"RM 490,000","Ampang Putra Residency, Ampang","Condominium For Sale, listed 6 hours ago","1,234",3,2,Leasehold,https://www.mudah.my/hot-area-fully-renovated-1234sqft-ampang-putra-residency-ampang-111237975.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 370,000","Crystal Tower (Pangsapuri Kristal), Ampang","Apartment For Sale, listed 6 hours ago",897,3,2,Leasehold,https://www.mudah.my/booking-rm1k-crystal-tower-apartment-taman-bukit-indah-ampang-111188757.htm,"Parking, Security, Lift, Swimming Pool, Barbeque area, Minimart"
"RM 80,000","Bukit Beruntung, Selangor","Flat For Sale, listed 6 hours ago",650,3,2,Leasehold,https://www.mudah.my/ground-floor-teratai-apartment-bukit-beruntung-111274309.htm,Timeout
"RM 360,000","Pelangi Damansara, Kota Damansara","Apartment For Sale, listed 6 hours ago",860,3,2,Leasehold,https://www.mudah.my/high-floor-renovated-move-in-condition-unit-in-pelangi-damansara-110538687.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 360,000","Alam Sanjung @ Subang West, Shah Alam","Service Residence For Sale, listed 6 hours ago",864,3,2,Freehold,https://www.mudah.my/service-apartment-at-alam-sanjung-shah-alam-for-sale-110402605.htm,Timeout
"RM 460,000","Gaya Resort Homes, Shah Alam","Service Residence For Sale, listed 6 hours ago",896,2,2,Freehold,https://www.mudah.my/fully-furnished-gaya-resort-homes-bukit-rimau-111274285.htm,Timeout
"RM 280,000","De Palma, Setia Alam","Apartment For Sale, listed 6 hours ago",818,3,2,Freehold,https://www.mudah.my/corner-lot-level-8-de-palma-apartment-setia-alam-111274473.htm,"Parking, Security, Lift, Playground"
"RM 240,000","Apartment Wawasan, Puchong","Apartment For Sale, listed 6 hours ago",850,3,2,Freehold,https://www.mudah.my/untuk-dijual-semarak-apartment-puchong-wawasan-850-kps-3r2b-111037210.htm,"Parking, Playground"
"RM 253,000","De Cendana, Setia Alam","Apartment For Sale, listed 6 hours ago",750,3,2,Freehold,https://www.mudah.my/for-sale-below-market-price-pangsapuri-de-cendana-setia-alam-111274463.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 280,000","Intana Ria, Bangi","Apartment For Sale, listed 6 hours ago",874,3,2,Leasehold,https://www.mudah.my/murah-intana-ria-2-apartment-bangi-111274420.htm,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall"
"RM 439,000","Sphere Damansara, Damansara Damai","Condominium For Sale, listed 6 hours ago","1,200",3,2,Leasehold,https://www.mudah.my/brand-new-low-depo-sphere-damansara-prima-damansara-damai-109878235.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 285,000","Sphere Damansara, Damansara Damai","Condominium For Sale, listed 6 hours ago",661,1,2,Leasehold,https://www.mudah.my/full-loan-lowdepo-sphere-damansara-prima-damai-109843830.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 280,000","De Palma, Setia Alam","Apartment For Sale, listed 6 hours ago",818,3,2,Freehold,https://www.mudah.my/murah-de-palma-rsku-apartment-setia-alam-111274404.htm,"Parking, Security, Lift, Playground"
"RM 270,000","Indah Condominium, Damansara Damai","Condominium For Sale, listed 6 hours ago",750,3,2,Leasehold,https://www.mudah.my/full-loan-cashback-indah-condo-permai-bayu-prima-damansara-damai-110083170.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Jogging Track"
"RM 185,000","Apartment Permai (Damansara Damai), Damansara Damai","Apartment For Sale, listed 6 hours ago",700,3,2,Leasehold,https://www.mudah.my/50k-cashback-full-loan-permai-damansara-damai-bayu-saujana-impian-110083172.htm,"Parking, Security, Playground, Minimart"
"RM 249,000","Magna Ville Condominium, Selayang","Condominium For Sale, listed 6 hours ago",950,3,2,Leasehold,https://www.mudah.my/full-loan-low-depo-cashback-magna-ville-magnaville-selayang-symphony-110083177.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Jogging Track"
"RM 163,000","Impian Apartment, Damansara Damai","Apartment For Sale, listed 6 hours ago",675,3,2,Leasehold,https://www.mudah.my/impian-apartment-damansara-damai-jln-pju-10-1f-p-j-selangor-111274395.htm,"Parking, Security, Playground"
"RM 250,000","Subang Bestari, Selangor","Apartment For Sale, listed 6 hours ago",850,3,2,Leasehold,https://www.mudah.my/full-loan-low-depo-mutiara-subang-bestari-suria-ruby-subang-110357530.htm,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track"
"RM 245,000","Mentari Court, Petaling Jaya","Apartment For Sale, listed 6 hours ago",771,3,2,Leasehold,https://www.mudah.my/murah-mentari-court-apartment-pj-111274378.htm,"Lift, Swimming Pool"
"RM 380,000","Ameera Residence, Kajang","Condominium For Sale, listed 6 hours ago","1,250",3,2,Freehold,https://www.mudah.my/murah-ameera-residence-kajang-111274372.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 448,000","Villa Park, Seri Kembangan","Condominium For Sale, listed 6 hours ago","1,325",4,2,Freehold,https://www.mudah.my/villa-park-condominium-taman-bukit-serdang-seri-kembangan-freehold-111274325.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 720,000","Ampang Prima, Ampang","Condominium For Sale, listed 6 hours ago","3,000",4,3,Leasehold,https://www.mudah.my/penthouse-ampang-prima-condo-bandar-baru-ampang-big-balcony-nego-111274319.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Jogging Track, Tennis Court"
"RM 175,000","saujana apartment, Damansara Damai","Apartment For Sale, listed 6 hours ago",700,3,2,Leasehold,https://www.mudah.my/saujana-apartment-damansara-damai-for-sale-109027178.htm,"Parking, Security, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 320,000","Penaga @ Taman Raintree, Batu Caves","Condominium For Sale, listed 6 hours ago","1,096",3,2,Leasehold,https://www.mudah.my/menara-semarak-condominium-taman-raintree-batu-caves-1096-sqft-111274318.htm,"Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall"
"RM 370,000","Sri Alam, Shah Alam","Condominium For Sale, listed 6 hours ago","1,250",2,2,Leasehold,https://www.mudah.my/paling-murah-sri-alam-condominium-kgsaas-seksyen-13-shah-alam-108674541.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Tennis Court"
"RM 279,000","Sri Astana, Batu Caves","Apartment For Sale, listed 6 hours ago",920,4,2,Freehold,https://www.mudah.my/well-maintained-pangsapuri-astana-batu-caves-gombak-facing-kl-108856478.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 199,000","Apartment Seri Cempaka, Bangi","Flat For Sale, listed 6 hours ago",650,3,2,Leasehold,https://www.mudah.my/seri-cempaka-apartment-seksyen-16-bangi-fully-furnished-with-tenant-106029627.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track, Tennis Court"
"RM 390,000","Ketapang Villa, Ampang","Apartment For Sale, listed 6 hours ago","1,173",3,2,Leasehold,https://www.mudah.my/booking-rm1k-ketapang-villa-apartment-taman-nirwana-ampang-107329061.htm,"Parking, Security, Lift, Playground"
"RM 295,000","Kajang, Selangor","Condominium For Sale, listed 7 hours ago","1,700",3,2,Freehold,https://www.mudah.my/kondominium-pelangi-sg-merab-111274175.htm,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall"
"RM 230,000","Pangsapuri Melor @ Seksyen 5 Bangi, Bangi","Apartment For Sale, listed 7 hours ago",750,3,2,Leasehold,https://www.mudah.my/flexi-booking-pangsapuri-melor-seksyen-5-bandar-baru-bangi-111274049.htm,"Parking, Security, Lift, Playground"
"RM 268,000","Apex Tower @ CyberSquare, Cyberjaya","Service Residence For Sale, listed 7 hours ago",450,1,1,Freehold,https://www.mudah.my/renovated-studio-unit-at-cybersquare-61320171.htm,"Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 750,000","Univ 360 Place, Seri Kembangan","Service Residence For Sale, listed 6 days ago","1,800",4,3,Leasehold,https://www.mudah.my/penthouse-sri-kembangan-univ-360-place-high-floor-condo-108692243.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 225,000","3 Elements, Seri Kembangan","Service Residence For Sale, listed 3 weeks ago",531,1,1,Leasehold,https://www.mudah.my/3-elements-seri-kembangan-studio-below-mark-price-110954072.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 399,000","Putra1 @ Bandar Seri Putra Bangi, Bangi","Apartment For Sale, listed 2 weeks ago","1,037",3,2,Freehold,https://www.mudah.my/resort-style-apartment-bonus-catio-107701253.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 248,888","Suria Jelutong, Shah Alam","Service Residence For Sale, listed 7 hours ago",770,1,1,Freehold,https://www.mudah.my/spacious-unit-luxry-studio-suria-jelutong-bukit-jelutong-shah-alam-109887264.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 780,000","AraTre Residences, Petaling Jaya","Service Residence For Sale, listed 7 hours ago","1,173",3,2,Leasehold,https://www.mudah.my/aratre-medium-floor-large-unit-111274032.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 390,000","Ampang Boulevard, Ampang","Condominium For Sale, listed 7 hours ago",946,3,2,Leasehold,https://www.mudah.my/flexible-deposit-ampang-boulevard-condo-110559411.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 350,000","Pangsapuri Seri Jasa, Seri Kembangan","Apartment For Sale, listed 7 hours ago",650,3,1,Leasehold,https://www.mudah.my/sri-jasa-apartment-near-the-mines-111274026.htm,"Playground, Jogging Track"
"RM 153,000","Nuri Apartment, Kajang","Apartment For Sale, listed 7 hours ago",659,3,2,Freehold,https://www.mudah.my/apartment-nuri-berdekatan-kuis-untuk-dijual-111201587.htm,"Parking, Security, Playground, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 240,000","Orchid @ Anggerik, Puchong","Apartment For Sale, listed 7 hours ago",750,3,2,Freehold,https://www.mudah.my/newly-renovated-mid-floor-orchid-anggerik-apartment-pangsapuri-111213261.htm,"Parking, Security, Playground, Minimart"
"RM 365,000","Meta City, Seri Kembangan","Service Residence For Sale, listed 7 hours ago",430,1,1,Leasehold,https://www.mudah.my/meta-residents-seri-kembangan-taman-equine-111273938.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Squash Court"
"RM 895,000","Impiria Residensi Bukit Tinggi Klang, Klang","Service Residence For Sale, listed 7 hours ago","1,065",3,3,Freehold,https://www.mudah.my/impiria-residensi-serviced-apartment-bukit-tinggi-klang-1065sqft-110547846.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track"
