Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 780,000","Setia Alam, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,495",4,3,Freehold,https://www.mudah.my/double-storey-setia-permai-3-setia-alam-shah-alam-111284986.htm,Timeout
"RM 1,000,000","Kajang, Selangor","Semi-Detached House For Sale, listed 1 hour ago","3,200",6,5,Freehold,https://www.mudah.my/renovated-semi-d-taman-jelok-impian-kajang-111284985.htm,"Security, Playground"
"RM 550,000","Ampang, Selangor","2-storey Terraced House For Sale, listed 1 hour ago","1,500",4,3,Leasehold,https://www.mudah.my/jual-murah-double-storey-taman-bukit-permai-ampang-for-sale-extended-111284981.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 2,650,000","Petaling Jaya, Selangor","Semi-Detached House For Sale, listed 2 hours ago","6,673",5,5,Freehold,https://www.mudah.my/facing-open-corner-n-renovated-semi-detached-ss4-kelana-jaya-pj-110156771.htm,Timeout
"RM 460,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,400",5,3,Freehold,https://www.mudah.my/renovated-freehold-2-storey-taman-megah-sungai-jelok-kajang-110914650.htm,Timeout
"RM 339,000","Semenyih, Selangor","1-storey Terraced House For Sale, listed 2 hours ago","1,400",3,2,Leasehold,https://www.mudah.my/full-loan-single-storey-terrace-taman-sri-tanjung-semenyih-110880763.htm,Timeout
"RM 450,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,400",4,3,Leasehold,https://www.mudah.my/alam-suria-bandar-puncak-alam-terrace-2-storey-facing-open-guarded-111153238.htm,"Security, Playground"
"RM 1,500,000","Kajang, Selangor","Bungalow House For Sale, listed 2 hours ago","6,000",7,5,Freehold,https://www.mudah.my/freehold-bungalow-2-storey-saujana-villa-prima-saujana-kajang-109849000.htm,"Parking, Security, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house"
"RM 750,000","Denai Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,953",4,3,Freehold,https://www.mudah.my/freehold-20x88-2-storey-ariza-elmina-garden-east-u16-shah-alam-110889430.htm,"Parking, Security, Playground, Minimart"
"RM 529,000","Banting, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,500",4,3,Freehold,https://www.mudah.my/new-2-storey-terrace-house-taman-manggis-jaya-sg-manggis-banting-110660599.htm,Timeout
"RM 550,000","Telok Panglima Garang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,660",4,3,Leasehold,https://www.mudah.my/new-2-storey-house-taman-mamanda-jln-kebun-baru-telok-panglima-garang-110659192.htm,Timeout
"RM 750,000","Ampang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,000",4,3,Leasehold,https://www.mudah.my/taman-nirwana-ampang-terrace-house-2-storey-111284560.htm,Timeout
"RM 430,000","Semenyih, Selangor","2-storey Terraced House For Auction, listed 2 hours ago","1,399",3,1,Freehold,https://www.mudah.my/hillpark-2-semenyih-111284536.htm,Timeout
"RM 1,400,000","Puchong, Selangor","2.5-storey Terraced House For Sale, listed 2 hours ago","3,552",5,4,Freehold,https://www.mudah.my/freehold-reno-extend-2-5-storey-endlot-bayan-hill-homes-puchong-111284629.htm,Timeout
"RM 320,000","Cheras, Selangor","2-storey Terraced House For Sale, listed 2 hours ago",900,2,2,Leasehold,https://www.mudah.my/termurah-taman-seri-cheras-jaya-cheras-2-storey-terrace-house-111284884.htm,"Parking, Playground, Minimart"
"RM 390,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,000",3,2,Freehold,https://www.mudah.my/termurah-freehold-2-storey-terrace-taman-kajang-baru-kajang-111284883.htm,"Parking, Playground, Minimart"
"RM 565,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,000",4,3,Freehold,https://www.mudah.my/kajang-taman-bukit-kajang-baru-double-storey-terrace-facing-open-111284877.htm,"Parking, Playground, Minimart"
"RM 550,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,700",4,3,Freehold,https://www.mudah.my/kajang-taman-pinggiran-saujana-2-storey-terrace-house-freehold-111284871.htm,"Parking, Playground, Minimart"
"RM 5,200,000","Cyberjaya, Selangor","Bungalow House For Sale, listed 2 hours ago","4,653",6,6,Freehold,https://www.mudah.my/cyberjaya-2-storey-bungalow-perdana-lakeview-east-cyberjaya-modern-111284868.htm,"Parking, Security, Swimming Pool, Playground, Minimart"
"RM 1,150,000","Kajang, Selangor","Semi-Detached House For Sale, listed 2 hours ago","3,097",5,4,Freehold,https://www.mudah.my/3-storey-semi-d-parkfield-tropicana-heights-kajang-111284866.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Club house, Tennis Court"
"RM 650,000","Salak Tinggi, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,800",4,3,Freehold,https://www.mudah.my/salak-tinggi-freehold-2-storey-terrace-house-taman-seri-bestari-111284865.htm,"Parking, Playground, Minimart"
"RM 870,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,880",5,3,Leasehold,https://www.mudah.my/superlink-termurah-24x80-d-kayangan-seksyen-13-shah-alam-2-storey-111190753.htm,"Parking, Security, Playground"
"RM 870,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","3,110",4,3,Freehold,https://www.mudah.my/cantik-corner-lot-2-storey-taman-puchong-tekali-puchong-111222087.htm,"Parking, Security"
"RM 840,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","4,549",4,3,Leasehold,https://www.mudah.my/4549-sq-ft-cheap-2-storey-corner-lot-taman-saujana-puchong-sp10-111192836.htm,"Parking, Security, Playground, Jogging Track"
"RM 520,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,080",4,3,Leasehold,https://www.mudah.my/renovated-move-in-ready-2-storey-taman-puchong-indah-puchong-111174425.htm,"Parking, Playground"
"RM 375,000","Ampang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,000",3,2,Leasehold,https://www.mudah.my/booking-1000-double-storey-intermediate-taman-sri-watan-ampang-110867864.htm,Playground
"RM 580,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,080",4,3,Leasehold,https://www.mudah.my/extended-facing-open-2-storey-terrace-desa-alam-seksyen-u12-109486458.htm,"Parking, Playground"
"RM 1,100,000","Klang, Selangor","Bungalow House For Sale, listed 2 hours ago","7,375",4,2,Freehold,https://www.mudah.my/single-storey-bungalow-jalan-dato-amar-klang-selangor-110832502.htm,Timeout
"RM 1,550,000","Bandar Puteri Puchong, Selangor","2.5-storey Terraced House For Sale, listed 2 hours ago","3,050",5,5,Freehold,https://www.mudah.my/bandar-puteri-6-zarra-2-5-storey-superlink-22-x-75-hight-ceiling-12-109268350.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 1,580,000","Kajang, Selangor","Bungalow House For Sale, listed 2 hours ago","5,500",4,3,Leasehold,https://www.mudah.my/facing-open-double-storey-bungalow-desa-putra-kajang-putrajaya-111011266.htm,Timeout
"RM 1,070,000","Saujana Utama, Selangor","Bungalow House For Sale, listed 3 days ago","8,210",6,5,Leasehold,https://www.mudah.my/murah-cantik-extra-land-50x40-bungalow-seroja-garden-saujana-utama-111238655.htm,Timeout
"RM 850,000","Bangi, Selangor","Semi-Detached House For Sale, listed 2 days ago","3,226",4,3,Freehold,https://www.mudah.my/freehold-semi-d-cluster-bandar-seri-putra-bangi-reno-gated-near-surau-111257515.htm,"Parking, Security, Playground"
"RM 1,600,000","Cyberjaya, Selangor","Semi-Detached House For Sale, listed 2 days ago","3,823",5,6,Freehold,https://www.mudah.my/partly-fur-3-storey-semi-d-clover-garden-residence-cyberjaya-for-sale-111257734.htm,"Parking, Security, Club house"
"RM 650,000","Putra Heights, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,650",4,3,Freehold,https://www.mudah.my/open-view-nice-condition-20x70-putra-permai-putra-heights-2-storey-111284799.htm,"Parking, Security, Playground"
"RM 880,000","Subang Jaya, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,826",3,3,Freehold,https://www.mudah.my/spacious-cozy-family-home-prime-location-in-ss17-subang-jaya-110320745.htm,"Parking, Playground"
"RM 650,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,400",4,3,Freehold,https://www.mudah.my/guarded-area-renovated-2-storey-taman-puncak-saujana-kajang-111197327.htm,"Security, Playground, Minimart"
"RM 600,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,400",4,3,Freehold,https://www.mudah.my/end-lot-renovated-double-storey-house-taman-maju-kajang-111182902.htm,Timeout
"RM 850,000","Ampang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,878",4,3,Freehold,https://www.mudah.my/renovated-double-storey-taman-halaman-ampang-near-taman-dagang-111163626.htm,Timeout
"RM 590,000","Petaling Jaya, Selangor","1-storey Terraced House For Sale, listed 2 hours ago","1,700",4,3,Leasehold,https://www.mudah.my/cheapest-single-storey-terrace-seksyen-51a-petaling-jaya-110384863.htm,Timeout
"RM 270,000","Batang Kali, Selangor","1-storey Terraced House For Sale, listed 2 hours ago","1,300",3,1,Freehold,https://www.mudah.my/single-storey-taman-desa-ulu-yam-bharu-batang-kali-selangor-111284752.htm,"Parking, Security, Playground, Jogging Track"
"RM 535,000","Cheras, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,840",3,3,Freehold,https://www.mudah.my/renovated-double-storey-terrace-house-18x65-taman-kemacahaya-cheras-109496907.htm,Parking
"RM 950,000","Ampang, Selangor","2.5-storey Terraced House For Sale, listed 2 hours ago","3,895",5,5,Leasehold,https://www.mudah.my/kl-corner-lot-2-5-storey-superlink-taman-ukay-perdana-ampang-110973907.htm,"Parking, Security, Playground, Minimart"
"RM 1,150,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","3,412",5,5,Freehold,https://www.mudah.my/corner-lot-pool-reno-2-storey-ivy-denai-alam-elmina-u16-shah-alam-108423769.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 580,000","Klang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,600",4,3,Freehold,https://www.mudah.my/freehold-renovated-2-storey-terrace-20x80-house-taman-palm-grove-klang-109065281.htm,Timeout
"RM 1,000,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,650",4,3,Freehold,https://www.mudah.my/taman-puchong-utama-double-storey-house-109141748.htm,Security
"RM 559,000","Klang, Selangor","Semi-Detached House For Sale, listed 2 hours ago","4,066",4,2,Freehold,https://www.mudah.my/38x107-semi-d-klang-meru-cash-back-20k-4r2b-jalan-kasban-rumah-baru-110959457.htm,"Parking, Playground, Gymnasium, Jogging Track"
"RM 630,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,134",4,3,Freehold,https://www.mudah.my/big-size-double-storey-terrace-taman-puncak-saujana-seksyen-5-kajang-111284325.htm,Timeout
"RM 1,690,000","Kajang, Selangor","Bungalow House For Sale, listed 2 hours ago","6,953",7,5,Leasehold,https://www.mudah.my/near-putrajaya-2-storey-bungalow-corner-desa-pinggiran-putra-kajang-111284320.htm,Security
"RM 418,000","Klang, Selangor","Terraced House For Sale, listed 2 hours ago",980,3,2,Leasehold,https://www.mudah.my/single-storey-renovated-bandar-putera-2-klang-for-sale-106759099.htm,Timeout
"RM 588,000","Puchong, Selangor","Townhouse For Sale, listed 2 hours ago","2,000",3,4,Leasehold,https://www.mudah.my/brand-new-3storey-townhouse-at-taman-tasik-prima-gated-guarded-108892616.htm,"Parking, Security, Playground, Gymnasium, Minimart, Jogging Track"
"RM 638,000","Puchong, Selangor","2.5-storey Terraced House For Sale, listed 2 hours ago","2,100",5,4,Leasehold,https://www.mudah.my/below-market-rate-renovated-2-5storey-house-taman-tasik-prima-106485047.htm,"Parking, Security, Playground, Gymnasium, Minimart, Jogging Track"
"RM 630,000","USJ, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,200",4,2,Freehold,https://www.mudah.my/usj-3-2storey-house-kitchen-extended-near-amenities-freehold-109780879.htm,"Parking, Security, Playground, Minimart"
"RM 189,540","Shah Alam, Selangor","2-storey Terraced House For Auction, listed 2 hours ago",840,3,1,Freehold,https://www.mudah.my/taman-sri-muda-shah-alam-2-storey-terrace-7-min-to-aeon-big-111284444.htm,Timeout
"RM 700,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,346",4,3,Leasehold,https://www.mudah.my/cheapest-facing-open-2-storey-end-lot-seksyen-7-shah-alam-109935834.htm,"Parking, Playground"
"RM 610,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,600",5,3,Leasehold,https://www.mudah.my/facing-open-5-beds-2-storey-jalan-akuamarin-seksyen-7-shah-alam-110876353.htm,"Parking, Playground"
"RM 680,000","Seri Kembangan, Selangor","Semi-Detached House For Sale, listed 2 hours ago","1,600",4,3,Freehold,https://www.mudah.my/semi-d-tanah-luas-40x56-taman-kota-perdana-seri-kembangan-2-storey-111224217.htm,"Parking, Security, Playground"
"RM 550,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,890",4,3,Leasehold,https://www.mudah.my/kitchen-extended-good-value-2-storey-seksyen-23-shah-alam-111139755.htm,"Parking, Playground"
"RM 530,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,200",4,3,Leasehold,https://www.mudah.my/cheapest-extended-2-storey-alam-budiman-seksyen-u10-shah-alam-107838593.htm,"Parking, Security, Playground, Multipurpose hall"
"RM 560,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,800",4,3,Freehold,https://www.mudah.my/well-maintain-20x70-mayang-sari-taman-ttdi-jaya-2-storey-111136969.htm,"Parking, Security, Playground"
"RM 529,000","Batu Caves, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,300",4,3,Freehold,https://www.mudah.my/2-stys-house-fasa-7-extended-reno-taman-sri-gombak-batu-caves-110778300.htm,"Parking, Minimart"
"RM 570,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,045",4,3,Leasehold,https://www.mudah.my/double-storey-abadi-height-pulau-meranti-puchong-111284413.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 678,000","Bandar Bukit Tinggi, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,600",4,4,Freehold,https://www.mudah.my/cheapest-value-buy-double-storey-house-renovated-4r4b-bukit-tinggi-111284290.htm,Security
"RM 990,000","Kajang, Selangor","Semi-Detached House For Sale, listed 2 hours ago","3,250",7,5,Freehold,https://www.mudah.my/renovated-2-storey-semi-detach-house-bandar-seri-putra-bangi-111284264.htm,Timeout
"RM 1,000,000","Subang Jaya, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,025",4,3,Freehold,https://www.mudah.my/subang-jaya-end-lot-double-storey-usj-4-111284411.htm,"Parking, Playground, Jogging Track"
"RM 830,000","Bandar Kinrara, Selangor","Terraced House For Sale, listed 2 hours ago","1,650",4,3,Freehold,https://www.mudah.my/a-location-the-family-would-appreciate-bandar-kinrara-5-puchong-109388866.htm,"Parking, Playground, Multipurpose hall"
"RM 620,000","Kajang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,195",4,3,Freehold,https://www.mudah.my/renovated-2-storey-terrace-taman-impian-murni-saujana-impian-kajang-111182904.htm,Timeout
"RM 350,000","Semenyih, Selangor","2-storey Terraced House For Sale, listed 2 hours ago",990,3,3,Leasehold,https://www.mudah.my/paling-murah-full-loan-2-storey-terrace-laman-semanggi-semenyih-109917450.htm,Timeout
"RM 480,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,280",3,2,Freehold,https://www.mudah.my/2sty-corner-house-bandar-seri-coalfields-hibiscus-2-renovated-103922305.htm,"Parking, Playground, Gymnasium, Club house"
"RM 620,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,281",4,4,Freehold,https://www.mudah.my/bandar-seri-coalfields-ixora-facing-garden-86100521.htm,Timeout
"RM 380,700","Rawang, Selangor","2-storey Terraced House For Auction, listed 2 hours ago","1,324",3,1,Leasehold,https://www.mudah.my/freesia-taman-bunga-raya-rawang-near-lotus-s-111284395.htm,Timeout
"RM 780,000","USJ, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,500",4,3,Freehold,https://www.mudah.my/freehold-gated-guarded-20x70-usj-3d-subang-jaya-2-storey-111270189.htm,"Parking, Security, Playground"
"RM 880,000","Gombak, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,090",6,4,Freehold,https://www.mudah.my/corner-lot-renovated-2-storey-terrace-house-sri-gombak-fasa-7-110196619.htm,"Parking, Playground, Minimart"
"RM 300,000","Klang, Selangor","1-storey Terraced House For Sale, listed 2 hours ago","2,056",3,2,Leasehold,https://www.mudah.my/corner-lot-termurah-1-storey-house-taman-perepat-indah-kapar-klang-107524887.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 1,880,000","Telok Panglima Garang, Selangor","Semi-Detached House For Sale, listed 1 week ago","3,770",5,6,Leasehold,https://www.mudah.my/freesia-tropicana-aman-type-a-double-storey-semi-d-houe-brand-new-108624232.htm,Timeout
"RM 1,890,000","Puncak Alam, Selangor","Bungalow House For Sale, listed 2 weeks ago","12,592",6,6,Leasehold,https://www.mudah.my/banglo-eksklusif-puncak-alam-corner-lot-fully-renovated-111042480.htm,Timeout
"RM 326,000","Sepang, Selangor","Terraced House For Sale, listed 2 days ago","1,487",3,2,Freehold,https://www.mudah.my/5-mins-to-klia-10-mins-to-uitm-dengkil-bulanan-rm1500-110885920.htm,"Parking, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
"RM 460,000","Balakong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,300",4,3,Freehold,https://www.mudah.my/2-sty-house-at-bukit-belimbing-sungai-besi-indah-seri-kembangan-cheras-109781601.htm,Timeout
"RM 599,000","Cyberjaya, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,300",4,3,Freehold,https://www.mudah.my/facing-open-dekat-surau-2-storey-kita-harmoni-cybersouth-cyberjaya-111284107.htm,"Parking, Security, Playground, Multipurpose hall, Tennis Court, Squash Court"
"RM 539,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,600",5,3,Freehold,https://www.mudah.my/double-storey-terrace-desa-latania-100-full-loan-0-deposit-111284105.htm,Timeout
"RM 328,000","Selayang, Selangor","Townhouse For Sale, listed 2 hours ago","1,200",3,2,Freehold,https://www.mudah.my/amansiara-townhouse-ground-floor-renovated-strata-title-ready-111167045.htm,Timeout
"RM 290,000","Sungai Pelek, Selangor","1.5-storey Terraced House For Sale, listed 2 hours ago","1,335",3,2,Leasehold,https://www.mudah.my/1-5-storey-terraced-house-for-sale-111284270.htm,Playground
"RM 380,000","Kapar, Selangor","1-storey Terraced House For Sale, listed 2 hours ago",825,3,1,Freehold,https://www.mudah.my/sungai-kapar-indah-111284267.htm,Timeout
"RM 2,950,000","Klang, Selangor","Bungalow House For Sale, listed 2 hours ago","5,500",6,6,Freehold,https://www.mudah.my/well-maintained-bungalow-house-for-sale-bandar-parklands-klang-111284240.htm,"Parking, Swimming Pool"
"RM 365,000","Puchong, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,170",4,2,Leasehold,https://www.mudah.my/2-storey-house-la-cottage-renovated-100-loan-putra-perdana-107547881.htm,Timeout
"RM 428,000","Klang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,200",4,3,Freehold,https://www.mudah.my/full-loan-facing-field-20x60-4r3b-taman-sentosa-double-sty-house-111284092.htm,Timeout
"RM 810,000","Bandar Bukit Tinggi, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,046",4,3,Freehold,https://www.mudah.my/facing-parking-22x93-4r3b-bandar-bukit-tinggi-2-double-storey-house-111284085.htm,Timeout
"RM 730,000","Klang, Selangor","2.5-storey Terraced House For Sale, listed 2 hours ago","1,800",4,3,Freehold,https://www.mudah.my/fully-reno-extended-20x55-4r3b-taman-sejati-2-5-sty-house-klang-111284079.htm,Timeout
"RM 540,000","Klang, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,400",4,3,Freehold,https://www.mudah.my/limited-unit-20x70-4r3b-kampung-jawa-double-storey-house-klang-111284074.htm,Timeout
"RM 1,760,000","Ambang Botanic, Selangor","3-storey Terraced House For Sale, listed 2 hours ago","2,550",5,5,Freehold,https://www.mudah.my/near-playground-34x75-5r5b-ambang-botanic-2-triple-sty-end-lot-klang-111284072.htm,Timeout
"RM 575,000","Puncak Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,635",4,3,Leasehold,https://www.mudah.my/with-balcony-20x65-4r3b-graham-garden-double-storey-eco-grandeur-111284070.htm,Timeout
"RM 600,000","Bandar Bukit Raja, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,300",4,3,Freehold,https://www.mudah.my/super-below-market-20x65-4r3b-ellis-double-storey-house-bukit-raja-111284068.htm,Timeout
"RM 1,100,000","Klang, Selangor","Semi-Detached House For Sale, listed 2 hours ago","2,464",4,4,Freehold,https://www.mudah.my/brand-new-unit-32x77-seri-residensi-2-sty-semi-d-sungai-kapar-indah-111284067.htm,Timeout
"RM 680,000","Klang, Selangor","3-storey Terraced House For Sale, listed 2 hours ago","1,220",5,5,Freehold,https://www.mudah.my/limited-unit-20x61-5r5b-taman-sejati-triple-storey-house-klang-111284066.htm,Timeout
"RM 1,700,000","Telok Panglima Garang, Selangor","Semi-Detached House For Sale, listed 2 hours ago","3,060",4,6,Leasehold,https://www.mudah.my/super-below-market-regio-montery-double-storey-semi-d-eco-santuary-111284065.htm,Timeout
"RM 870,000","Kajang, Selangor","Semi-Detached House For Sale, listed 2 hours ago","2,800",5,4,Freehold,https://www.mudah.my/fully-renovated-extend-2-storey-semi-detach-house-bandar-seri-putra-111284216.htm,Timeout
"RM 830,000","Shah Alam, Selangor","Terraced House For Sale, listed 2 hours ago","2,168",4,4,Freehold,https://www.mudah.my/2-storey-terrace-damai-residence-kota-kemuning-utama-110939153.htm,Timeout
"RM 800,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,400",5,5,Leasehold,https://www.mudah.my/reno-cantik-facing-pground-double-storey-terrace-seksyen-8-shah-alam-109726618.htm,"Parking, Security, Playground, Barbeque area, Jogging Track"
"RM 799,000","Shah Alam, Selangor","2.5-storey Terraced House For Sale, listed 2 hours ago","2,500",4,3,Leasehold,https://www.mudah.my/2-5-storey-frangipani-sek-u12-cahaya-100-full-loan-0-deposit-111284195.htm,Timeout
"RM 240,000","Sungai Buloh, Selangor","Townhouse For Sale, listed 2 hours ago",818,3,2,Leasehold,https://www.mudah.my/taman-impian-indah-sungai-buloh-111284188.htm,Timeout
"RM 786,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,450",6,4,Leasehold,https://www.mudah.my/35-x-70-fully-reno-2-storey-end-lot-seksyen-19-shah-alam-111141780.htm,"Parking, Playground, Multipurpose hall"
"RM 489,000","Shah Alam, Selangor","1-storey Terraced House For Sale, listed 2 hours ago","1,600",4,2,Leasehold,https://www.mudah.my/fully-reno-extended-1-storey-terrace-taman-batu-tiga-shah-alam-108261376.htm,"Parking, Playground"
"RM 610,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,650",4,2,Leasehold,https://www.mudah.my/cheapest-22-x-75-2-storey-taman-cahaya-alam-u12-shah-alam-111139004.htm,Timeout
"RM 725,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","2,016",4,4,Freehold,https://www.mudah.my/cheapest-freehold-2-storey-elmina-green-1-elmina-west-108478927.htm,"Parking, Security, Playground, Jogging Track"
"RM 580,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 2 hours ago","1,800",4,3,Freehold,https://www.mudah.my/22-x-75-renovated-2-storey-alam-megah-seksyen-27-shah-alam-109920149.htm,"Parking, Playground"
"RM 730,000","Denai Alam, Selangor","Terraced House For Sale, listed 2 hours ago","2,230",4,4,Freehold,https://www.mudah.my/cheapest-freehold-double-storey-fern-lane-denai-alam-for-sale-107357212.htm,Timeout
"RM 1,750,000","Hulu Langat, Selangor","Semi-Detached House For Sale, listed 3 hours ago","3,301",6,6,Freehold,https://www.mudah.my/hijauan-residen-ulu-langat-2-5-storey-semi-d-selangor-fully-reno-111283976.htm,"Parking, Security"
"RM 520,000","Klang, Selangor","Semi-Detached House For Sale, listed 3 hours ago","3,196",4,2,Freehold,https://www.mudah.my/semi-d-setingkat-dekat-sekolah-tok-muda-kapar-klang-111284020.htm,Playground
"RM 469,999","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 3 hours ago","1,500",3,2,Freehold,https://www.mudah.my/end-lot-face-open-seksyen-27-28-shah-alam-megah-subang-putra-heights-109821774.htm,Parking
"RM 629,999","Shah Alam, Selangor","Terraced House For Sale, listed 3 hours ago","1,700",4,2,Freehold,https://www.mudah.my/reno-new-taman-alam-megah-bunga-negara-seksyen-27-28-shah-aalm-110908780.htm,Timeout
"RM 629,000","Shah Alam, Selangor","2-storey Terraced House For Sale, listed 3 hours ago","1,800",4,3,Freehold,https://www.mudah.my/kitchen-extend-taman-aster-bunga-negara-alam-megah-seksyen-27-28-110976615.htm,Timeout
"RM 498,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 3 hours ago","2,180",4,4,Freehold,https://www.mudah.my/below-market-value-bandar-seri-coalfields-duranta-with-renovation-111102160.htm,"Parking, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 480,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 3 hours ago","1,960",4,4,Freehold,https://www.mudah.my/termurah-bandar-seri-coalfields-bromelia-facing-open-107656766.htm,Timeout
"RM 480,000","Sungai Buloh, Selangor","2-storey Terraced House For Sale, listed 3 hours ago","1,960",4,4,Freehold,https://www.mudah.my/termurah-bandar-seri-coalfields-bromelia-facing-open-basic-unit-105755689.htm,Timeout
"RM 1,400,000","Sungai Buloh, Selangor","Semi-Detached House For Sale, listed 3 hours ago","2,903",5,5,Freehold,https://www.mudah.my/semi-d-bandar-seri-coalfields-hampton-residence-45x110-92996028.htm,Timeout
"RM 589,000","Sungai Buloh, Selangor","Terraced House For Sale, listed 3 hours ago","2,180",4,4,Freehold,https://www.mudah.my/bandar-seri-coalfields-duranta-24x75-fully-reno-96176262.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Club house, Jogging Track"
"RM 580,000","Cyberjaya, Selangor","2-storey Terraced House For Sale, listed 3 hours ago","1,400",4,3,Leasehold,https://www.mudah.my/non-bumi-cheapest-double-storey-casa-view-cybersouth-cyberjaya-111284152.htm,"Parking, Security, Playground, Minimart"
"RM 725,000","Bandar Bukit Raja, Selangor","2-storey Terraced House For Sale, listed 4 days ago","1,500",4,4,Freehold,https://www.mudah.my/bandar-bukit-raja-klang-ayra-brand-new-double-storey-110491131.htm,Timeout
