Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 625,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,400",4,3,Leasehold,https://www.mudah.my/new-refurbished-double-storey-taman-bukit-teratai-ampang-109458098.htm,Timeout
"RM 2,300,000","Taman Tun Dr Ismail, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","4,082",8,5,Freehold,https://www.mudah.my/semi-d-taman-tun-dr-ismail-villa-laman-cahaya-ttdi-heights-111269831.htm,Timeout
"RM 990,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,455",4,3,Freehold,https://www.mudah.my/corner-lot-terrace-bandar-tun-hussein-onn-111269632.htm,Timeout
"RM 675,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,600",4,2,Freehold,https://www.mudah.my/facing-open-ffreehold-double-storey-jalan-f12-taman-melawati-kl-111171140.htm,Timeout
"RM 620,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,500",4,3,Leasehold,https://www.mudah.my/facing-open-double-storey-taman-cempaka-ampang-nr-lrt-cempaka-111122294.htm,Timeout
"RM 770,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,235",3,3,Freehold,https://www.mudah.my/well-maintaine-termurah-double-storey-taman-setiawangsa-kl-109543299.htm,Timeout
"RM 1,550,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,175",4,3,Freehold,https://www.mudah.my/semi-d-taman-melawati-kl-109238232.htm,Timeout
"RM 3,300,000","OUG, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","4,800",6,8,Freehold,https://www.mudah.my/freehold-bungalow-taman-yarl-oug-old-klang-road-for-sale-109856678.htm,"Playground, Jogging Track"
"RM 1,250,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","4,400",5,4,Freehold,https://www.mudah.my/corner-lot-double-storey-taman-ukay-bistari-ampang-nassim-heights-111152176.htm,Timeout
"RM 1,050,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,400",5,4,Leasehold,https://www.mudah.my/non-bumi-lot-end-lot-double-storey-damai-bakti-alam-damai-cheras-111080124.htm,Timeout
"RM 790,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,200",4,3,Leasehold,https://www.mudah.my/22x80-below-value-double-storey-keramat-au5-ulu-klang-au-5-kl-110896137.htm,Timeout
"RM 350,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,195",3,2,Leasehold,https://www.mudah.my/single-storey-terrace-taman-sri-indah-cheras-selangor-111269240.htm,Timeout
"RM 520,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,540",3,2,Freehold,https://www.mudah.my/freehold-end-lot-double-storey-taman-dagang-jaya-ampang-111171134.htm,Timeout
"RM 12,000,000","Damansara Heights, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","8,000",9,9,Freehold,https://www.mudah.my/renovated-3-storey-bungalow-with-private-lift-at-damansara-heights-111268721.htm,"Parking, Security, Playground"
"RM 499,000","Ampang, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,300",3,2,Leasehold,https://www.mudah.my/taman-bukit-permai-ampang-kuala-lumpur-single-story-house-for-sale-111268570.htm,Timeout
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago","2,500",5,3,Leasehold,https://www.mudah.my/fully-extended-facing-open-2-5-storey-taman-keramat-au1-kl-111268566.htm,Timeout
"RM 370,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,200",2,2,Leasehold,https://www.mudah.my/renovated-1-storey-bandar-tun-razak-cheras-kl-111268516.htm,Timeout
"RM 330,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,200",4,2,Leasehold,https://www.mudah.my/sangat-murah-4-bilik-single-storey-taman-kota-cheras-kl-for-sale-111005175.htm,Minimart
"RM 480,000","Cheras, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 1 day ago","1,400",4,2,Leasehold,https://www.mudah.my/termurah-teres-1-5-tingkat-taman-jaya-bandar-tun-razak-cheras-111268118.htm,Timeout
"RM 1,180,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","2,660",3,2,Freehold,https://www.mudah.my/corner-taman-midah-1-storey-house-cheras-mrt-flat-land-freehold-kl-110876841.htm,Timeout
"RM 399,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",800,2,2,Leasehold,https://www.mudah.my/sale-2-storey-taman-muda-taman-saga-pandan-indah-pandan-jaya-ampang-110100406.htm,Parking
"RM 930,000","OUG, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,650",5,2,Freehold,https://www.mudah.my/2-storey-landed-house-basic-unit-107288471.htm,Timeout
"RM 3,080,000","Old Klang Road, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","7,062",7,6,Freehold,https://www.mudah.my/old-klang-road-2-5sty-bunglow-house-fully-renovation-well-keep-extend-108571991.htm,Parking
"RM 4,000,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","10,450",10,7,Freehold,https://www.mudah.my/bungalow-bandar-sungai-long-cheras-104600542.htm,Timeout
"RM 799,999","Cheras, Kuala Lumpur","Terraced House For Sale, listed 1 day ago","1,650",5,3,Leasehold,https://www.mudah.my/taman-pertama-cheras-2-sty-terrace-22x75-superlink-size-2-min-to-mrt-108509793.htm,Timeout
"RM 900,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,500",5,3,Leasehold,https://www.mudah.my/dekat-surau-facing-open-2-5-storey-taman-keramat-permai-au1-kl-111267914.htm,Timeout
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,100",2,2,Leasehold,https://www.mudah.my/renovated-single-storey-jalan-mewah-bandar-tun-razak-cheras-111267496.htm,Timeout
"RM 1,250,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,420",4,3,Freehold,https://www.mudah.my/taman-prima-impian-segambut-kepong-110452457.htm,Parking
"RM 628,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,300",3,2,Freehold,https://www.mudah.my/kepong-bukit-desa-limited-unit-free-hold-110452744.htm,"Parking, Security, Playground"
"RM 330,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,400",2,1,Leasehold,https://www.mudah.my/murah-100-loan-double-storey-terrace-house-taman-cheras-indah-kl-110302299.htm,Timeout
"RM 928,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,600",3,2,Freehold,https://www.mudah.my/setapak-2sty-corner-house-wangsa-ceria-40x60-fully-extend-kitchen-f-h-110681035.htm,Timeout
"RM 1,750,000","Sungai Besi, Kuala Lumpur","Terraced House For Sale, listed 1 week ago","3,200",5,6,Leasehold,https://www.mudah.my/reed-super-link-at-lakefields-for-sale-109390877.htm,"Parking, Security, Playground, Gymnasium, Jogging Track"
"RM 2,200,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,500",6,6,Freehold,https://www.mudah.my/freehold-below-market-3-storey-bungalow-bayu-kemensah-for-sale-108346695.htm,Timeout
"RM 320,400","Others, Kuala Lumpur","1-storey Terraced House For Sale, listed 4 hours ago",869,3,2,Freehold,https://www.mudah.my/batang-kali-single-storey-freehold-full-loan-111221456.htm,"Parking, Swimming Pool, Playground, Multipurpose hall, Club house, Jogging Track"
"RM 5,500,000","Titiwangsa, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,577",5,5,Leasehold,https://www.mudah.my/cheap-spacious-bungalow-for-sale-in-titiwangsa-kl-klcc-jual-murah-101377628.htm,Timeout
"RM 20,000","Taman Melawati, Kuala Lumpur","Zero-Lot Bungalow For Sale, listed 1 day ago",500,5,3,Leasehold,https://www.mudah.my/mesh-lights-for-sale-and-wood-dining-table-for-sale-111223748.htm,Timeout
"RM 390,000","Bandar Damai Perdana, Kuala Lumpur","Townhouse For Sale, listed 1 day ago",865,3,2,Freehold,https://www.mudah.my/town-house-ground-direct-owner-111219552.htm,"Security, Playground, Jogging Track"
"RM 1,250,000","Bangsar, Kuala Lumpur","Twin Villas For Sale, listed 1 day ago","2,300",3,2,Freehold,https://www.mudah.my/24x96-facing-open-2-5-storey-town-villa-bukit-bandaraya-bangsar-kl-111266684.htm,Timeout
"RM 700,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",995,4,3,Freehold,https://www.mudah.my/double-storey-taman-wangsa-murni-wangsa-melawati-kuala-lumpur-110858332.htm,"Parking, Playground"
"RM 670,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,760",4,3,Leasehold,https://www.mudah.my/facing-open-22x80-double-storey-au2-taman-sri-keramat-wangsa-maju-110337423.htm,"Parking, Playground"
"RM 1,250,000","OUG, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,650",4,4,Freehold,https://www.mudah.my/taman-oug-wilayah-persekutuan-kuala-lumpur-110118463.htm,"Parking, Jogging Track"
"RM 730,000","Setapak, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 day ago","3,000",5,4,Freehold,https://www.mudah.my/move-in-ready-bank-aeon-school-in-5min-22min-2-kepong-setapak-111160410.htm,"Parking, Security, Jogging Track"
"RM 600,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,120",3,2,Leasehold,https://www.mudah.my/taman-muda-jalan-kencana-ampang-kl-facing-open-renovated-unit-111266246.htm,Timeout
"RM 1,580,000","Gombak, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,890",6,6,Freehold,https://www.mudah.my/3-storey-semi-d-freehold-individual-title-next-to-gombak-111046415.htm,Timeout
"RM 890,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,800",5,3,Freehold,https://www.mudah.my/2-storey-terrace-house-at-taman-taynton-view-cheras-freehold-5-rooms-110774354.htm,Parking
"RM 460,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",840,2,2,Freehold,https://www.mudah.my/murah-dekat-masjid-double-storey-taman-melawati-wangsa-maju-kl-111127114.htm,"Parking, Playground"
"RM 650,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,800",4,3,Freehold,https://www.mudah.my/facing-open-tanah-luas-double-storey-fasa-5-taman-melawati-kl-110855262.htm,"Parking, Playground"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,300",5,3,Leasehold,https://www.mudah.my/teres-luas-2-tingkat-au2-keramat-kuala-lumpur-for-sale-111266131.htm,Timeout
"RM 1,580,000","Kepong, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,890",6,6,Freehold,https://www.mudah.my/3-storey-semi-d-freehold-individual-title-next-to-kepong-111046377.htm,Timeout
"RM 1,580,000","Ampang Hilir, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,890",6,6,Freehold,https://www.mudah.my/3-storey-semi-d-freehold-individual-title-next-to-ampang-111046288.htm,Timeout
"RM 265,000","Jinjang, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago",770,3,2,Leasehold,https://www.mudah.my/taman-beringin-jinjang-utara-2-5-storey-for-sell-107114507.htm,"Parking, Playground, Minimart, Club house, Jogging Track"
"RM 588,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",880,3,2,Freehold,https://www.mudah.my/sri-bintang-2-storey-freehold-loan-rejected-unit-99785879.htm,"Parking, Minimart"
"RM 595,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",880,3,2,Freehold,https://www.mudah.my/menjalara-62b-2-storey-freehold-kepong-95273334.htm,"Parking, Security, Minimart, Jogging Track"
"RM 680,000","Cheras, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 day ago","1,400",4,4,Freehold,https://www.mudah.my/3-storey-terrace-house-taman-cheras-utama-next-to-yulek-freehold-110919747.htm,Parking
"RM 860,000","Wangsa Maju, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago","1,722",4,3,Freehold,https://www.mudah.my/2-5-storey-freehold-taman-desa-setapak-wangsa-maju-108046035.htm,Parking
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,300",5,3,Leasehold,https://www.mudah.my/double-storey-terrace-au2-keramat-kl-hot-area-110978437.htm,"Parking, Minimart"
"RM 748,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,600",5,3,Freehold,https://www.mudah.my/cheap-terrace-house-taman-cheras-yulek-heights-freehold-well-kept-110776995.htm,Parking
"RM 1,100,000","Sri Damansara, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,700",4,3,Freehold,https://www.mudah.my/2-storey-terraced-house-for-sale-111264482.htm,"Parking, Playground, Minimart"
"RM 780,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,540",5,2,Freehold,https://www.mudah.my/cheap-taman-midah-2-storey-house-cheras-mrt-flat-land-freehold-kl-110813854.htm,Timeout
"RM 1,450,000","Ampang Hilir, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","2,938",4,4,Leasehold,https://www.mudah.my/double-storey-semi-d-laman-oakleaf-ampang-kuala-lumpur-111264156.htm,"Parking, Security, Playground"
"RM 935,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","2,000",4,2,Leasehold,https://www.mudah.my/corner-lot-46x75-extended-single-storey-taman-ehsan-kepong-kl-111264210.htm,"Parking, Playground"
"RM 1,580,000","Gombak, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,079",7,6,Freehold,https://www.mudah.my/facing-open-semi-d-suria-setapak-kl-nr-kl-traders-111264232.htm,Timeout
"RM 720,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,400",4,3,Leasehold,https://www.mudah.my/2-storey-terrace-taman-keramat-au1-setiawangsa-111264069.htm,Timeout
"RM 2,000,000","Ampang, Kuala Lumpur","3.5-storey Terraced House For Sale, listed 1 day ago","3,300",5,6,Leasehold,https://www.mudah.my/lowest-in-market-3-5-storey-superlink-duta-suria-taman-ampang-utama-111050952.htm,Timeout
"RM 575,000","Setapak, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 1 day ago","1,400",3,2,Leasehold,https://www.mudah.my/full-loan-1-5-storey-house-taman-setapak-indah-renovated-111053508.htm,Timeout
"RM 780,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,600",4,3,Freehold,https://www.mudah.my/renovated-freehold-double-storey-terraced-house-taman-sunway-cheras-111263799.htm,Timeout
"RM 7,000,000","Titiwangsa, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","12,765",6,3,Leasehold,https://www.mudah.my/tasik-titiwangsa-corner-bungalow-main-road-jalan-pahang-setapak-106431461.htm,Timeout
"RM 850,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,400",5,3,Freehold,https://www.mudah.my/cheap-terrace-house-taman-cheras-yulek-freehold-not-split-level-111204578.htm,Parking
"RM 1,650,000","OUG, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,600",4,2,Freehold,https://www.mudah.my/terrace-house-at-taman-overseas-union-oug-endlot-with-extra-land-111027955.htm,Parking
"RM 700,000","Cheras, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago","1,800",4,3,Freehold,https://www.mudah.my/2-5-storey-house-near-leisure-mall-ekocheras-mall-taman-cheras-kl-111263638.htm,Timeout
"RM 800,000","Cheras, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago","4,000",6,4,Freehold,https://www.mudah.my/freehold-big-size-townhouse-with-2-5-storey-110339229.htm,Timeout
"RM 685,000","Segambut, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,000",4,3,Freehold,https://www.mudah.my/freehold-double-storey-segambut-sppk-111263699.htm,Timeout
"RM 575,000","Setapak, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 1 day ago","1,400",3,2,Leasehold,https://www.mudah.my/1-5-storey-house-taman-setapak-indah-111178991.htm,Timeout
"RM 1,550,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,449",5,5,Freehold,https://www.mudah.my/double-storey-sunway-montana-desa-melawati-kl-108103165.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 419,000","Setapak, Kuala Lumpur","Townhouse For Sale, listed 2 weeks ago","1,300",3,2,Freehold,https://www.mudah.my/booking-1k-ground-floor-facing-open-taman-melati-townhouse-setapak-111040402.htm,Timeout
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,000",2,1,Leasehold,https://www.mudah.my/fully-renovate-double-storey-house-for-sale-taman-muda-ampang-110251250.htm,Timeout
"RM 2,200,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,500",6,6,Freehold,https://www.mudah.my/freehold-below-market-3-storey-bungalow-bayu-kemensah-for-sale-108346695.htm,Timeout
"RM 480,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,400",4,2,Leasehold,https://www.mudah.my/single-storey-terrace-taman-jaya-bandar-tun-razak-near-hukm-111263375.htm,Timeout
"RM 3,000,000","Solaris Dutamas, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","4,000",6,6,Freehold,https://www.mudah.my/40-x-90-prime-area-3-sty-semi-d-changkat-kiara-surya-dutamas-kl-111263174.htm,"Parking, Security"
"RM 1,980,000","Taman Melawati, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 day ago","3,548",5,6,Freehold,https://www.mudah.my/superlink-fully-renovated-3-storey-sunway-montana-melawati-kl-111262938.htm,Timeout
"RM 2,200,000","Bangsar, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago","2,700",3,3,Freehold,https://www.mudah.my/beautiful-2-5-link-house-federal-hill-bukit-persekutuan-kl-111262934.htm,Timeout
"RM 520,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,400",3,2,Leasehold,https://www.mudah.my/single-storey-house-taman-bukit-permai-cheras-111262863.htm,"Parking, Playground, Minimart"
"RM 230,000","Setapak, Kuala Lumpur","Cluster House For Sale, listed 1 day ago",800,3,2,Leasehold,https://www.mudah.my/2-5-storey-cluster-jalan-rejang-1-taman-setapak-jaya-kuala-lumpur-108842771.htm,"Minimart, Jogging Track"
"RM 450,000","Gombak, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,470",3,2,Freehold,https://www.mudah.my/fully-renovated-2-storey-terrace-house-taman-sri-gombak-batu-caves-110194144.htm,Timeout
"RM 838,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,235",4,3,Freehold,https://www.mudah.my/for-sale-at-setiawangsa-2-storey-terrace-taman-setiawangsa-110223513.htm,Timeout
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,200",2,2,Leasehold,https://www.mudah.my/single-storey-terrace-bandar-tun-razak-cheras-110223512.htm,Timeout
"RM 2,090,000","Gombak, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","4,820",5,3,Freehold,https://www.mudah.my/rumah-baru-teres-superlink-diami-taman-melati-gombak-with-private-lift-110461946.htm,Timeout
"RM 997,000","Bukit Jalil, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 day ago","3,065",5,4,Freehold,https://www.mudah.my/3sty-superlink-kinrara-mas-bukit-jalil-kinraramas-bandar-taman-kinrara-110768545.htm,Timeout
"RM 1,060,000","Taman Melawati, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 day ago","4,434",6,5,Freehold,https://www.mudah.my/cheap-below-market-3-storey-terrace-embun-kemensah-taman-melawati-lift-110489879.htm,Timeout
"RM 1,401,406","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,540",5,4,Leasehold,https://www.mudah.my/2-sty-terrace-house-renovated-22-x-70-sri-petaling-5-room-face-north-110278611.htm,Timeout
"RM 700,000","Puchong, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,240",4,3,Leasehold,https://www.mudah.my/rumah-untuk-di-jual-111261821.htm,"Parking, Security, Playground, Jogging Track"
"RM 1,200,000","Jalan Ipoh, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,000",5,5,Leasehold,https://www.mudah.my/double-storey-corner-house-for-sale-111261819.htm,"Parking, Playground"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,300",5,3,Leasehold,https://www.mudah.my/2-storey-terrace-au2-keramat-setaiawangsa-fully-renovated-extended-110051629.htm,Parking
"RM 670,000","Old Klang Road, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,625",3,2,Freehold,https://www.mudah.my/taman-skyline-garden-jalan-klang-lama-110288002.htm,Timeout
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,700",5,4,Freehold,https://www.mudah.my/hot-area-double-storey-terrace-house-taman-permata-au5-kl-111261460.htm,Timeout
"RM 2,700,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","10,334",7,6,Freehold,https://www.mudah.my/corner-lot-2-storey-bungalow-taman-bukit-cheras-kl-111261446.htm,Timeout
"RM 550,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,400",3,2,Leasehold,https://www.mudah.my/rumah-teres-2-tingkat-dekat-surau-taman-keramat-permai-au-1b-keramat-111261406.htm,"Parking, Playground"
"RM 2,600,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","5,694",6,7,Leasehold,https://www.mudah.my/fully-furnished-bali-theme-3-storey-bungalow-sunway-rydgeway-kl-110373435.htm,"Parking, Security, Playground"
"RM 790,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,250",3,3,Freehold,https://www.mudah.my/below-mv-freehold-double-storey-terrace-house-taman-setiawangsa-kl-110212042.htm,"Parking, Playground"
"RM 1,580,000","Setapak, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,079",6,6,Freehold,https://www.mudah.my/renovated-2-5-storey-semi-d-suria-setapak-kuala-lumpur-111261461.htm,Timeout
"RM 2,000,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","4,700",7,7,Freehold,https://www.mudah.my/corner-lot-renovated-facing-open-2-storey-house-taman-permata-kl-111261413.htm,"Parking, Playground"
"RM 680,000","Pandan Perdana, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,100",4,3,Leasehold,https://www.mudah.my/for-sale-kl-pandan-perdana-2-storey-terrace-non-bumi-lot-109439149.htm,Timeout
"RM 720,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,000",4,3,Leasehold,https://www.mudah.my/renovated-double-storey-taman-keramat-au1-keramat-111061794.htm,Timeout
"RM 249,000","Jinjang, Kuala Lumpur","Terraced House For Sale, listed 1 day ago",900,2,1,Leasehold,https://www.mudah.my/below-market-2-storey-renovated-terrace-house-tmn-beringin-k-lumpur-107076414.htm,"Parking, Playground, Minimart"
"RM 2,200,000","Taman Desa, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","3,014",5,4,Leasehold,https://www.mudah.my/3-storey-twin-villa-semi-d-at-danau-villa-taman-desa-111261253.htm,Timeout
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,300",5,3,Leasehold,https://www.mudah.my/extended-renovated-double-storey-keramat-au2-ulu-klang-kl-110020319.htm,"Parking, Playground"
"RM 699,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,800",5,3,Leasehold,https://www.mudah.my/for-sale-taman-suria-jaya-renovated-extended-2-storey-terrace-109433225.htm,Timeout
"RM 650,000","Bandar Damai Perdana, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,800",4,3,Freehold,https://www.mudah.my/for-sale-cheras-bandar-damai-perdana-2-storey-terrace-house-109423205.htm,Timeout
"RM 950,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,160",5,4,Leasehold,https://www.mudah.my/2160-sf-endlot-damai-bakti-fully-renovated-extended-2-storey-terrace-111205224.htm,Timeout
"RM 790,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,760",4,3,Leasehold,https://www.mudah.my/22x80-tanah-sangat-luas-double-storey-au-5-taman-keramat-ampang-110893387.htm,Timeout
"RM 650,000","OUG, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,694",3,2,Freehold,https://www.mudah.my/oug-happy-garden-single-storey-terrace-house-biggest-layout-for-sale-110430562.htm,Sauna
"RM 2,300,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","4,530",9,9,Freehold,https://www.mudah.my/banglow-anjung-melati-taman-melati-beside-mrr2-111260664.htm,Timeout
"RM 399,990","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",990,2,1,Leasehold,https://www.mudah.my/2-storey-jalan-perlak-sri-petaling-kuala-lumpur-111260627.htm,Timeout
"RM 2,200,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,500",6,6,Freehold,https://www.mudah.my/freehold-below-market-3-storey-bungalow-bayu-kemensah-for-sale-108346695.htm,Timeout
"RM 300,000","Sungai Besi, Kuala Lumpur","New Others For Sale, listed 1 day ago",800,3,2,Leasehold,https://www.mudah.my/rumawip-sg-besi-hanya-rm300k-sahaja-110061456.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Jogging Track"
"RM 3,700,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,286",7,6,Leasehold,https://www.mudah.my/corner-lot-cheapest-3-storey-bungalow-hamton-kemensah-melawati-111111525.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 4,300,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","10,000",10+,10+,Leasehold,https://www.mudah.my/huge-land-swimming-pool-4-storey-bungalow-taman-bukit-melawati-kl-111016160.htm,"Parking, Security, Swimming Pool, Playground"
"RM 1,900,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",5,6,Freehold,https://www.mudah.my/rumah-mewah-3-tingkat-eksklusif-gombak-kl-111242241.htm,Timeout
"RM 680,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 weeks ago","1,680",5,2,Freehold,https://www.mudah.my/yulek-2-storey-house-below-mv-5r2b-24x70-f-hold-n-bumi-taman-cheras-108511622.htm,Timeout
"RM 1,150,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 23 hours ago","7,125",4,5,Leasehold,https://www.mudah.my/taman-bukit-piatu-mutiara-bungalow-melaka-town-near-mall-and-hospital-111202414.htm,Timeout
